# Chloride, dissolved.tons/day.Mean.comp.ref@441624088045601.EntireRecord.csv generated at 2017-07-19 03:59:20 (UTC+00:00) by AQUARIUS 17.1.115.0
# 
# Time series identifier: Chloride, dissolved.tons/day.Mean.comp.ref@441624088045601
# Location: GLRI EAST RIVER WATERWAY NUMBER 1 NR GREENLEAF, WI
# UTC offset: (UTC-06:00)
# Value units: tons/day
# Value parameter: Chloride, dissolved
# Interpolation type: Preceding Constant
# Time series type: Basic
# 
# Export options: Corrected signal from Beginning of Record to End of Record
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-06:00), Value, Approval Level, Grade, Qualifiers
2013-06-16T06:00:00Z, 2013-06-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-17T06:00:00Z, 2013-06-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-18T06:00:00Z, 2013-06-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-19T06:00:00Z, 2013-06-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-20T06:00:00Z, 2013-06-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-21T06:00:00Z, 2013-06-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-22T06:00:00Z, 2013-06-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-23T06:00:00Z, 2013-06-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-24T06:00:00Z, 2013-06-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-25T06:00:00Z, 2013-06-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-26T06:00:00Z, 2013-06-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-27T06:00:00Z, 2013-06-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-28T06:00:00Z, 2013-06-28 00:00:00.000, 0.00055, Admin Read-Only, 50, 
2013-06-29T06:00:00Z, 2013-06-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-06-30T06:00:00Z, 2013-06-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-01T06:00:00Z, 2013-07-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-02T06:00:00Z, 2013-07-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-03T06:00:00Z, 2013-07-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-04T06:00:00Z, 2013-07-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-05T06:00:00Z, 2013-07-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-06T06:00:00Z, 2013-07-06 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-07T06:00:00Z, 2013-07-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-08T06:00:00Z, 2013-07-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-09T06:00:00Z, 2013-07-09 00:00:00.000, 0.0199, Admin Read-Only, 50, 
2013-07-10T06:00:00Z, 2013-07-10 00:00:00.000, 0.00276, Admin Read-Only, 50, 
2013-07-11T06:00:00Z, 2013-07-11 00:00:00.000, 0.00049, Admin Read-Only, 50, 
2013-07-12T06:00:00Z, 2013-07-12 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-13T06:00:00Z, 2013-07-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-14T06:00:00Z, 2013-07-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-15T06:00:00Z, 2013-07-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-16T06:00:00Z, 2013-07-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-17T06:00:00Z, 2013-07-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-18T06:00:00Z, 2013-07-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-19T06:00:00Z, 2013-07-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-20T06:00:00Z, 2013-07-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-21T06:00:00Z, 2013-07-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-22T06:00:00Z, 2013-07-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-23T06:00:00Z, 2013-07-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-24T06:00:00Z, 2013-07-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-25T06:00:00Z, 2013-07-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-26T06:00:00Z, 2013-07-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-27T06:00:00Z, 2013-07-27 00:00:00.000, 0.00214, Admin Read-Only, 50, 
2013-07-28T06:00:00Z, 2013-07-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-29T06:00:00Z, 2013-07-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-30T06:00:00Z, 2013-07-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-07-31T06:00:00Z, 2013-07-31 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-01T06:00:00Z, 2013-08-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-02T06:00:00Z, 2013-08-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-03T06:00:00Z, 2013-08-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-04T06:00:00Z, 2013-08-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-05T06:00:00Z, 2013-08-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-06T06:00:00Z, 2013-08-06 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-07T06:00:00Z, 2013-08-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-08T06:00:00Z, 2013-08-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-09T06:00:00Z, 2013-08-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-10T06:00:00Z, 2013-08-10 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-11T06:00:00Z, 2013-08-11 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-12T06:00:00Z, 2013-08-12 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-13T06:00:00Z, 2013-08-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-14T06:00:00Z, 2013-08-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-15T06:00:00Z, 2013-08-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-16T06:00:00Z, 2013-08-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-17T06:00:00Z, 2013-08-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-18T06:00:00Z, 2013-08-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-19T06:00:00Z, 2013-08-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-20T06:00:00Z, 2013-08-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-21T06:00:00Z, 2013-08-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-22T06:00:00Z, 2013-08-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-23T06:00:00Z, 2013-08-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-24T06:00:00Z, 2013-08-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-25T06:00:00Z, 2013-08-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-26T06:00:00Z, 2013-08-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-27T06:00:00Z, 2013-08-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-28T06:00:00Z, 2013-08-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-29T06:00:00Z, 2013-08-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-30T06:00:00Z, 2013-08-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-08-31T06:00:00Z, 2013-08-31 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-01T06:00:00Z, 2013-09-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-02T06:00:00Z, 2013-09-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-03T06:00:00Z, 2013-09-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-04T06:00:00Z, 2013-09-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-05T06:00:00Z, 2013-09-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-06T06:00:00Z, 2013-09-06 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-07T06:00:00Z, 2013-09-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-08T06:00:00Z, 2013-09-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-09T06:00:00Z, 2013-09-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-10T06:00:00Z, 2013-09-10 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-11T06:00:00Z, 2013-09-11 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-12T06:00:00Z, 2013-09-12 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-13T06:00:00Z, 2013-09-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-14T06:00:00Z, 2013-09-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-15T06:00:00Z, 2013-09-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-16T06:00:00Z, 2013-09-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-17T06:00:00Z, 2013-09-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-18T06:00:00Z, 2013-09-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-19T06:00:00Z, 2013-09-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-20T06:00:00Z, 2013-09-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-21T06:00:00Z, 2013-09-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-22T06:00:00Z, 2013-09-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-23T06:00:00Z, 2013-09-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-24T06:00:00Z, 2013-09-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-25T06:00:00Z, 2013-09-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-26T06:00:00Z, 2013-09-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-27T06:00:00Z, 2013-09-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-28T06:00:00Z, 2013-09-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-29T06:00:00Z, 2013-09-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-09-30T06:00:00Z, 2013-09-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-01T06:00:00Z, 2013-10-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-02T06:00:00Z, 2013-10-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-03T06:00:00Z, 2013-10-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-04T06:00:00Z, 2013-10-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-05T06:00:00Z, 2013-10-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-06T06:00:00Z, 2013-10-06 00:00:00.000, 6.2E-05, Admin Read-Only, 50, 
2013-10-07T06:00:00Z, 2013-10-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-08T06:00:00Z, 2013-10-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-09T06:00:00Z, 2013-10-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-10T06:00:00Z, 2013-10-10 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-11T06:00:00Z, 2013-10-11 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-12T06:00:00Z, 2013-10-12 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-13T06:00:00Z, 2013-10-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-14T06:00:00Z, 2013-10-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-15T06:00:00Z, 2013-10-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-16T06:00:00Z, 2013-10-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-17T06:00:00Z, 2013-10-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-18T06:00:00Z, 2013-10-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-19T06:00:00Z, 2013-10-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-20T06:00:00Z, 2013-10-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-21T06:00:00Z, 2013-10-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-22T06:00:00Z, 2013-10-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-23T06:00:00Z, 2013-10-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-24T06:00:00Z, 2013-10-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-25T06:00:00Z, 2013-10-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-26T06:00:00Z, 2013-10-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-27T06:00:00Z, 2013-10-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-28T06:00:00Z, 2013-10-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-29T06:00:00Z, 2013-10-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-30T06:00:00Z, 2013-10-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-10-31T06:00:00Z, 2013-10-31 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-01T06:00:00Z, 2013-11-01 00:00:00.000, 2.3E-05, Admin Read-Only, 50, 
2013-11-02T06:00:00Z, 2013-11-02 00:00:00.000, 0.00027, Admin Read-Only, 50, 
2013-11-03T06:00:00Z, 2013-11-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-04T06:00:00Z, 2013-11-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-05T06:00:00Z, 2013-11-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-06T06:00:00Z, 2013-11-06 00:00:00.000, 0.00017, Admin Read-Only, 50, 
2013-11-07T06:00:00Z, 2013-11-07 00:00:00.000, 0.00053, Admin Read-Only, 50, 
2013-11-08T06:00:00Z, 2013-11-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-09T06:00:00Z, 2013-11-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-10T06:00:00Z, 2013-11-10 00:00:00.000, 5.6E-05, Admin Read-Only, 50, 
2013-11-11T06:00:00Z, 2013-11-11 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-12T06:00:00Z, 2013-11-12 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-13T06:00:00Z, 2013-11-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-14T06:00:00Z, 2013-11-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-15T06:00:00Z, 2013-11-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-16T06:00:00Z, 2013-11-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-17T06:00:00Z, 2013-11-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-18T06:00:00Z, 2013-11-18 00:00:00.000, 0.00755, Admin Read-Only, 50, 
2013-11-19T06:00:00Z, 2013-11-19 00:00:00.000, 0.00223, Admin Read-Only, 50, 
2013-11-20T06:00:00Z, 2013-11-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-21T06:00:00Z, 2013-11-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-22T06:00:00Z, 2013-11-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-23T06:00:00Z, 2013-11-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-24T06:00:00Z, 2013-11-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-25T06:00:00Z, 2013-11-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-26T06:00:00Z, 2013-11-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-27T06:00:00Z, 2013-11-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-28T06:00:00Z, 2013-11-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-29T06:00:00Z, 2013-11-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-11-30T06:00:00Z, 2013-11-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-01T06:00:00Z, 2013-12-01 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-02T06:00:00Z, 2013-12-02 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-03T06:00:00Z, 2013-12-03 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-04T06:00:00Z, 2013-12-04 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-05T06:00:00Z, 2013-12-05 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-06T06:00:00Z, 2013-12-06 00:00:00.000, 0.00059, Admin Read-Only, 50, 
2013-12-07T06:00:00Z, 2013-12-07 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-08T06:00:00Z, 2013-12-08 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-09T06:00:00Z, 2013-12-09 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-10T06:00:00Z, 2013-12-10 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-11T06:00:00Z, 2013-12-11 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-12T06:00:00Z, 2013-12-12 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-13T06:00:00Z, 2013-12-13 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-14T06:00:00Z, 2013-12-14 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-15T06:00:00Z, 2013-12-15 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-16T06:00:00Z, 2013-12-16 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-17T06:00:00Z, 2013-12-17 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-18T06:00:00Z, 2013-12-18 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-19T06:00:00Z, 2013-12-19 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-20T06:00:00Z, 2013-12-20 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-21T06:00:00Z, 2013-12-21 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-22T06:00:00Z, 2013-12-22 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-23T06:00:00Z, 2013-12-23 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-24T06:00:00Z, 2013-12-24 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-25T06:00:00Z, 2013-12-25 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-26T06:00:00Z, 2013-12-26 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-27T06:00:00Z, 2013-12-27 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-28T06:00:00Z, 2013-12-28 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-29T06:00:00Z, 2013-12-29 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-30T06:00:00Z, 2013-12-30 00:00:00.000, 0, Admin Read-Only, 50, 
2013-12-31T06:00:00Z, 2013-12-31 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-01T06:00:00Z, 2014-01-01 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-02T06:00:00Z, 2014-01-02 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-03T06:00:00Z, 2014-01-03 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-04T06:00:00Z, 2014-01-04 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-05T06:00:00Z, 2014-01-05 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-06T06:00:00Z, 2014-01-06 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-07T06:00:00Z, 2014-01-07 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-08T06:00:00Z, 2014-01-08 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-09T06:00:00Z, 2014-01-09 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-10T06:00:00Z, 2014-01-10 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-11T06:00:00Z, 2014-01-11 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-12T06:00:00Z, 2014-01-12 00:00:00.000, 0.00103, Admin Read-Only, 50, 
2014-01-13T06:00:00Z, 2014-01-13 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-14T06:00:00Z, 2014-01-14 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-15T06:00:00Z, 2014-01-15 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-16T06:00:00Z, 2014-01-16 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-17T06:00:00Z, 2014-01-17 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-18T06:00:00Z, 2014-01-18 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-19T06:00:00Z, 2014-01-19 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-20T06:00:00Z, 2014-01-20 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-21T06:00:00Z, 2014-01-21 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-22T06:00:00Z, 2014-01-22 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-23T06:00:00Z, 2014-01-23 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-24T06:00:00Z, 2014-01-24 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-25T06:00:00Z, 2014-01-25 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-26T06:00:00Z, 2014-01-26 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-27T06:00:00Z, 2014-01-27 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-28T06:00:00Z, 2014-01-28 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-29T06:00:00Z, 2014-01-29 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-30T06:00:00Z, 2014-01-30 00:00:00.000, 0, Admin Read-Only, 50, 
2014-01-31T06:00:00Z, 2014-01-31 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-01T06:00:00Z, 2014-02-01 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-02T06:00:00Z, 2014-02-02 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-03T06:00:00Z, 2014-02-03 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-04T06:00:00Z, 2014-02-04 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-05T06:00:00Z, 2014-02-05 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-06T06:00:00Z, 2014-02-06 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-07T06:00:00Z, 2014-02-07 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-08T06:00:00Z, 2014-02-08 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-09T06:00:00Z, 2014-02-09 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-10T06:00:00Z, 2014-02-10 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-11T06:00:00Z, 2014-02-11 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-12T06:00:00Z, 2014-02-12 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-13T06:00:00Z, 2014-02-13 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-14T06:00:00Z, 2014-02-14 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-15T06:00:00Z, 2014-02-15 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-16T06:00:00Z, 2014-02-16 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-17T06:00:00Z, 2014-02-17 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-18T06:00:00Z, 2014-02-18 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-19T06:00:00Z, 2014-02-19 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-20T06:00:00Z, 2014-02-20 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-21T06:00:00Z, 2014-02-21 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-22T06:00:00Z, 2014-02-22 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-23T06:00:00Z, 2014-02-23 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-24T06:00:00Z, 2014-02-24 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-25T06:00:00Z, 2014-02-25 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-26T06:00:00Z, 2014-02-26 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-27T06:00:00Z, 2014-02-27 00:00:00.000, 0, Admin Read-Only, 50, 
2014-02-28T06:00:00Z, 2014-02-28 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-01T06:00:00Z, 2014-03-01 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-02T06:00:00Z, 2014-03-02 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-03T06:00:00Z, 2014-03-03 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-04T06:00:00Z, 2014-03-04 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-05T06:00:00Z, 2014-03-05 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-06T06:00:00Z, 2014-03-06 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-07T06:00:00Z, 2014-03-07 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-08T06:00:00Z, 2014-03-08 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-09T06:00:00Z, 2014-03-09 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-10T06:00:00Z, 2014-03-10 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-11T06:00:00Z, 2014-03-11 00:00:00.000, 0, Admin Read-Only, 50, 
2014-03-12T06:00:00Z, 2014-03-12 00:00:00.000, 0.00114, Admin Read-Only, 50, 
2014-03-13T06:00:00Z, 2014-03-13 00:00:00.000, 0.00293, Admin Read-Only, 50, 
2014-03-14T06:00:00Z, 2014-03-14 00:00:00.000, 0.00114, Admin Read-Only, 50, 
2014-03-15T06:00:00Z, 2014-03-15 00:00:00.000, 0.00445, Admin Read-Only, 50, 
2014-03-16T06:00:00Z, 2014-03-16 00:00:00.000, 0.00844, Admin Read-Only, 50, 
2014-03-17T06:00:00Z, 2014-03-17 00:00:00.000, 0.00536, Admin Read-Only, 50, 
2014-03-18T06:00:00Z, 2014-03-18 00:00:00.000, 0.0018, Admin Read-Only, 50, 
2014-03-19T06:00:00Z, 2014-03-19 00:00:00.000, 0.00226, Admin Read-Only, 50, 
2014-03-20T06:00:00Z, 2014-03-20 00:00:00.000, 0.00254, Admin Read-Only, 50, 
2014-03-21T06:00:00Z, 2014-03-21 00:00:00.000, 0.0033, Admin Read-Only, 50, 
2014-03-22T06:00:00Z, 2014-03-22 00:00:00.000, 0.00413, Admin Read-Only, 50, 
2014-03-23T06:00:00Z, 2014-03-23 00:00:00.000, 0.00286, Admin Read-Only, 50, 
2014-03-24T06:00:00Z, 2014-03-24 00:00:00.000, 0.00208, Admin Read-Only, 50, 
